地區,村莊,名稱,貢獻,用途,用途等級,格數,CP值
瓦倫西亞,首都瓦倫西亞,瓦倫西亞17-4號2樓,4,風險資產管理所,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞17-4號2樓,4,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞18-1號1樓,1,倉庫,1,3,3
瓦倫西亞,首都瓦倫西亞,瓦倫西亞18-1號1樓,1,宿舍,1,1,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞18-1號1樓,1,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞18-1號2樓,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞18-1號2樓,3,加工坊,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞18-1號2樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞18-2號1樓,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞18-2號1樓,3,精鍊廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞18-2號1樓,3,魚加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞18-2號1樓,3,礦物加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞18-2號1樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞18-2號2樓,3,倉庫,5,16,5.33
瓦倫西亞,首都瓦倫西亞,瓦倫西亞18-2號2樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-1號,1,倉庫,1,3,3
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-1號,1,宿舍,1,1,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-1號,1,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-2號1樓,1,倉庫,2,5,5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-2號1樓,1,木材加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-2號1樓,1,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-2號2樓,2,倉庫,3,8,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-2號2樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-3號1樓,2,倉庫,2,5,2.5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-3號1樓,2,蘑菇加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-3號1樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-3號2樓,2,倉庫,4,12,6
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-3號2樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-4號1樓,3,倉庫,3,8,2.67
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-4號1樓,3,加工坊,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-4號1樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-4號2樓,5,倉庫,5,16,3.2
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-4號2樓,5,宿舍,4,6,1.2
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-4號2樓,5,馬牧場,5,5,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-4號2樓,5,精鍊廠,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞19-4號2樓,5,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-1號1樓,2,倉庫,2,5,2.5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-1號1樓,2,宿舍,2,2,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-1號1樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-1號2樓,3,倉庫,3,8,2.67
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-1號2樓,3,礦物加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-1號2樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-1號3樓,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-1號3樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-2號1樓,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-2號1樓,3,加工坊,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-2號1樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-2號2樓,4,倉庫,5,16,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-2號2樓,4,宿舍,3,4,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-2號2樓,4,加工坊,5,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-2號2樓,4,農作物加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞20-2號2樓,4,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-1號,1,倉庫,1,3,3
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-1號,1,宿舍,1,1,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-1號,1,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-2號1樓,1,倉庫,1,3,3
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-2號1樓,1,宿舍,1,1,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-2號1樓,1,武器鍛造工坊,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-2號1樓,1,礦物加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-2號1樓,1,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-2號2樓,2,倉庫,2,5,2.5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-2號2樓,2,宿舍,2,2,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-2號2樓,2,魚加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-2號2樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-3號,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-3號,3,加工坊,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-3號,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-4號1樓,2,倉庫,2,5,2.5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-4號1樓,2,工具工坊,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-4號1樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-4號2樓,2,倉庫,3,8,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-4號2樓,2,馬車零件工坊,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-4號2樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-5號1號室,3,倉庫,3,8,2.67
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-5號1號室,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-5號2號室,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-5號2號室,3,手工藝工坊,4,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-5號2號室,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-6號,4,倉庫,5,16,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-6號,4,精鍊廠,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-6號,4,摩諾斯加工坊,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞2-6號,4,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-1號,1,倉庫,1,3,3
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-1號,1,宿舍,1,1,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-1號,1,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-2號1樓,1,倉庫,2,5,5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-2號1樓,1,宿舍,1,1,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-2號1樓,1,武器鍛造工坊,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-2號1樓,1,礦物加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-2號1樓,1,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-2號2樓,3,倉庫,3,8,2.67
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-2號2樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-3號,2,倉庫,2,5,2.5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-3號,2,手工藝工坊,2,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-3號,2,蘑菇加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-3號,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-4號,3,倉庫,3,8,2.67
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-4號,3,加工坊,2,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-4號,3,工具工坊,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-4號,3,家具工坊,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-4號,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-5號,2,倉庫,3,8,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-5號,2,盔甲鍛造工坊,2,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-5號,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-6號1樓,2,倉庫,4,12,6
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-6號1樓,2,木工藝工坊,4,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-6號1樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-6號2樓,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-6號2樓,3,精鍊廠,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞3-6號2樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-1號1樓,1,倉庫,1,3,3
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-1號1樓,1,宿舍,1,1,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-1號1樓,1,工具工坊,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-1號1樓,1,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-1號2樓,3,倉庫,2,5,1.67
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-1號2樓,3,加工坊,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-1號2樓,3,精鍊廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-1號2樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-2號1樓1號,2,倉庫,3,8,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-2號1樓1號,2,武器鍛造工坊,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-2號1樓1號,2,農作物加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-2號1樓1號,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-2號1樓2號,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-2號1樓2號,3,手工藝工坊,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-2號1樓2號,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-2號2樓,4,倉庫,5,16,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-2號2樓,4,木工藝工坊,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞4-2號2樓,4,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-1號1樓,1,倉庫,1,3,3
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-1號1樓,1,宿舍,1,1,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-1號1樓,1,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-1號2樓,2,倉庫,3,8,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-1號2樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-2號1樓,2,倉庫,2,5,2.5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-2號1樓,2,木材加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-2號1樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-2號2樓,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-2號2樓,3,手工藝工坊,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-2號2樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-3號1樓,2,倉庫,2,5,2.5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-3號1樓,2,武器鍛造工坊,2,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-3號1樓,2,農作物加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-3號1樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-3號2樓,3,倉庫,3,8,2.67
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-3號2樓,3,工具工坊,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-3號2樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-4號1樓,2,倉庫,3,8,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-4號1樓,2,精鍊廠,2,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-4號1樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-4號2樓,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-4號2樓,3,木工藝工坊,4,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞5-4號2樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-1號1樓,1,倉庫,2,5,5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-1號1樓,1,宿舍,1,1,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-1號1樓,1,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-1號2樓,3,倉庫,3,8,2.67
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-1號2樓,3,手工藝工坊,2,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-1號2樓,3,加工坊,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-1號2樓,3,礦物加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-1號2樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-2號1樓1號,2,倉庫,2,5,2.5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-2號1樓1號,2,木工藝工坊,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-2號1樓1號,2,工具工坊,2,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-2號1樓1號,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-2號1樓2號,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-2號1樓2號,3,武器鍛造工坊,2,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-2號1樓2號,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-2號2樓3號,4,倉庫,5,16,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-2號2樓3號,4,精鍊廠,2,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-2號2樓3號,4,蘑菇加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞6-2號2樓3號,4,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-1號1樓,1,倉庫,1,3,3
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-1號1樓,1,宿舍,1,1,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-1號1樓,1,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-1號2樓,2,倉庫,3,8,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-1號2樓,2,木工藝工坊,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-1號2樓,2,馬車零件工坊,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-1號2樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-1號3樓,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-1號3樓,3,武器鍛造工坊,2,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-1號3樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-2號1樓,3,倉庫,3,8,2.67
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-2號1樓,3,手工藝工坊,2,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-2號1樓,3,木材加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-2號1樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-2號2樓,4,倉庫,5,16,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-2號2樓,4,精鍊廠,2,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-2號2樓,4,魚加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞7-2號2樓,4,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-1號,1,倉庫,1,3,3
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-1號,1,宿舍,1,1,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-1號,1,工具工坊,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-1號,1,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-2號1樓,1,倉庫,2,5,5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-2號1樓,1,宿舍,1,1,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-2號1樓,1,木工藝工坊,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-2號1樓,1,礦物加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-2號1樓,1,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-2號2樓,2,倉庫,3,8,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-2號2樓,2,魚加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-2號2樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-3號1樓,2,倉庫,2,5,2.5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-3號1樓,2,精鍊廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-3號1樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-3號2樓,3,倉庫,3,8,2.67
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-3號2樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-4號1樓,2,倉庫,2,5,2.5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-4號1樓,2,盔甲鍛造工坊,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-4號1樓,2,馬車零件工坊,2,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-4號1樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-4號2樓,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-4號2樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-5號1樓,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-5號1樓,3,手工藝工坊,4,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-5號1樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-5號2樓,4,倉庫,5,16,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-5號2樓,4,武器鍛造工坊,4,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞8-5號2樓,4,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-1號,1,倉庫,1,3,3
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-1號,1,宿舍,1,1,1
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-1號,1,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-2號,2,倉庫,2,5,2.5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-2號,2,手工藝工坊,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-2號,2,加工坊,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-2號,2,木材加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-2號,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-3號,2,倉庫,2,5,2.5
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-3號,2,蘑菇加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-3號,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-4號1樓,2,倉庫,3,8,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-4號1樓,2,木工藝工坊,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-4號1樓,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-4號2樓,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-4號2樓,3,工具工坊,4,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-4號2樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-5號1樓,3,倉庫,3,8,2.67
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-5號1樓,3,武器鍛造工坊,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-5號1樓,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-5號2樓,4,倉庫,5,16,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-5號2樓,4,精鍊廠,3,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞9-5號2樓,4,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞大農場1-1號,1,倉庫,1,3,3
瓦倫西亞,首都瓦倫西亞,瓦倫西亞大農場1-1號,1,蘑菇加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞大農場1-1號,1,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞大農場1-2號,2,倉庫,3,8,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞大農場1-2號,2,農作物加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞大農場1-2號,2,木材加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞大農場1-2號,2,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞大農場1-3號,3,倉庫,4,12,4
瓦倫西亞,首都瓦倫西亞,瓦倫西亞大農場1-3號,3,礦物加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,瓦倫西亞大農場1-3號,3,居住地,1,,0
瓦倫西亞,安卡杜內港,安卡杜內港1-1號,1,倉庫,2,5,5
瓦倫西亞,安卡杜內港,安卡杜內港1-1號,1,宿舍,1,1,1
瓦倫西亞,安卡杜內港,安卡杜內港1-1號,1,居住地,1,,0
瓦倫西亞,安卡杜內港,安卡杜內港1-2號,3,倉庫,3,8,2.67
瓦倫西亞,安卡杜內港,安卡杜內港1-2號,3,宿舍,2,2,0.67
瓦倫西亞,安卡杜內港,安卡杜內港1-2號,3,造船廠,2,,0
瓦倫西亞,安卡杜內港,安卡杜內港1-2號,3,魚加工廠,1,,0
瓦倫西亞,安卡杜內港,安卡杜內港1-2號,3,居住地,1,,0
瓦倫西亞,安卡杜內港,安卡杜內港1-3號,3,倉庫,4,12,4
瓦倫西亞,安卡杜內港,安卡杜內港1-3號,3,船舶零件工坊,3,,0
瓦倫西亞,安卡杜內港,安卡杜內港1-3號,3,居住地,1,,0
瓦倫西亞,首都瓦倫西亞,艾倫達農場1號,2,倉庫,2,5,2.5
瓦倫西亞,首都瓦倫西亞,艾倫達農場1號,2,蘑菇加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,艾倫達農場1號,2,農作物加工廠,1,,0
瓦倫西亞,首都瓦倫西亞,艾倫達農場1號,2,居住地,1,,0
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒1-1號,1,倉庫,2,5,5
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒1-1號,1,宿舍,1,1,1
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒1-1號,1,居住地,1,,0
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒1-2號,3,倉庫,3,8,2.67
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒1-2號,3,宿舍,2,2,0.67
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒1-2號,3,精鍊廠,1,,0
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒1-2號,3,蘑菇加工廠,1,,0
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒1-2號,3,居住地,1,,0
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒1-3號,3,倉庫,4,12,4
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒1-3號,3,工具工坊,3,,0
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒1-3號,3,居住地,1,,0
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒2-1號,1,倉庫,1,3,3
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒2-1號,1,宿舍,1,1,1
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒2-1號,1,居住地,1,,0
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒2-2號,3,倉庫,3,8,2.67
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒2-2號,3,宿舍,2,2,0.67
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒2-2號,3,工具工坊,2,,0
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒2-2號,3,農作物加工廠,1,,0
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒2-2號,3,居住地,1,,0
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒2-3號,3,倉庫,4,12,4
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒2-3號,3,精鍊廠,3,,0
瓦倫西亞,沙粒巴扎勒,沙粒巴扎勒2-3號,3,居住地,1,,0
